#timestamp,constant_power_C
2025-01-01 08:38:00.02 PST,547+j179.79
2025-01-01 08:39:00.02 PST,551+j181.105
2025-01-01 08:40:00.02 PST,554+j182.091
2025-01-01 08:41:00.02 PST,557+j183.077
2025-01-01 08:42:00.02 PST,560+j184.063
2025-01-01 08:43:00.02 PST,563+j185.049
2025-01-01 08:44:00.02 PST,561+j184.392
2025-01-01 08:45:00.02 PST,559+j183.734
2025-01-01 08:46:00.02 PST,558+j183.406
2025-01-01 08:47:00.02 PST,558+j183.406
2025-01-01 08:48:00.02 PST,557+j183.077
2025-01-01 08:49:00.02 PST,559+j183.734
2025-01-01 08:50:00.02 PST,561+j184.392
2025-01-01 08:51:00.02 PST,558+j183.406
2025-01-01 08:52:00.02 PST,556+j182.748
2025-01-01 08:53:00.02 PST,553+j181.762
2025-01-01 08:54:00.02 PST,605+j198.854
2025-01-01 08:55:00.02 PST,657+j215.945
2025-01-01 08:56:00.02 PST,729+j239.611
2025-01-01 08:57:00.02 PST,801+j263.276
2025-01-01 08:58:00.02 PST,872+j286.613
2025-01-01 08:59:00.02 PST,819+j269.192
2025-01-01 09:00:00.02 PST,764+j251.115
2025-01-01 09:01:00.02 PST,689+j226.463
2025-01-01 09:02:00.02 PST,613+j201.483
2025-01-01 09:03:00.02 PST,538+j176.832
2025-01-01 09:04:00.02 PST,550+j180.776
2025-01-01 09:05:00.02 PST,561+j184.392
2025-01-01 09:06:00.02 PST,570+j187.35
2025-01-01 09:07:00.02 PST,580+j190.637
2025-01-01 09:08:00.02 PST,590+j193.924
2025-01-01 09:09:00.02 PST,586+j192.609
2025-01-01 09:10:00.02 PST,582+j191.294
2025-01-01 09:11:00.02 PST,602+j197.868
2025-01-01 09:12:00.02 PST,626+j205.756
2025-01-01 09:13:00.02 PST,650+j213.645
2025-01-01 09:14:00.02 PST,669+j219.89
2025-01-01 09:15:00.02 PST,687+j225.806
2025-01-01 09:16:00.02 PST,682+j224.163
