#timestamp,constant_power_C
2025-01-01 07:30:00.02 PST,2662.33+j875.067
2025-01-01 07:31:00.02 PST,2741.33+j901.033
2025-01-01 07:32:00.02 PST,2667.67+j876.82
2025-01-01 07:33:00.02 PST,2635.67+j866.302
2025-01-01 07:34:00.02 PST,2571.33+j845.156
2025-01-01 07:35:00.02 PST,2530+j831.571
2025-01-01 07:36:00.02 PST,2455.33+j807.029
2025-01-01 07:37:00.02 PST,2447+j804.29
2025-01-01 07:38:00.02 PST,2456.67+j807.467
2025-01-01 07:39:00.02 PST,2515.67+j826.86
2025-01-01 07:40:00.02 PST,2528.33+j831.023
2025-01-01 07:41:00.02 PST,2537.33+j833.981
2025-01-01 07:42:00.02 PST,2548.67+j837.706
2025-01-01 07:43:00.02 PST,2559.67+j841.322
2025-01-01 07:44:00.02 PST,2575+j846.362
2025-01-01 07:45:00.02 PST,2587.67+j850.525
2025-01-01 07:46:00.02 PST,2600.67+j854.798
2025-01-01 07:47:00.02 PST,2578+j847.348
2025-01-01 07:48:00.02 PST,2557.33+j840.555
2025-01-01 07:49:00.02 PST,2524.67+j829.818
2025-01-01 07:50:00.02 PST,2505+j823.354
2025-01-01 07:51:00.02 PST,2477.67+j814.37
2025-01-01 07:52:00.02 PST,2134.33+j701.521
2025-01-01 07:53:00.02 PST,1748+j574.54
2025-01-01 07:54:00.02 PST,1402.33+j460.925
2025-01-01 07:55:00.02 PST,1058+j347.748
2025-01-01 07:56:00.02 PST,697.667+j229.312
2025-01-01 07:57:00.02 PST,698.333+j229.531
2025-01-01 07:58:00.02 PST,670.667+j220.438
2025-01-01 07:59:00.02 PST,646.333+j212.439
2025-01-01 08:00:00.02 PST,643+j211.344
2025-01-01 08:01:00.02 PST,666.667+j219.123
2025-01-01 08:02:00.02 PST,671.667+j220.766
2025-01-01 08:03:00.02 PST,670.667+j220.438
2025-01-01 08:04:00.02 PST,668.667+j219.78
2025-01-01 08:05:00.02 PST,670+j220.218
2025-01-01 08:06:00.02 PST,664.667+j218.465
2025-01-01 08:07:00.02 PST,663.333+j218.027
2025-01-01 08:08:00.02 PST,685.333+j225.258
2025-01-01 08:09:00.02 PST,711.333+j233.804
2025-01-01 08:10:00.02 PST,744+j244.541
2025-01-01 08:11:00.02 PST,773.333+j254.182
2025-01-01 08:12:00.02 PST,824+j270.836
2025-01-01 08:13:00.02 PST,878+j288.585
2025-01-01 08:14:00.02 PST,912.667+j299.979
2025-01-01 08:15:00.02 PST,942.667+j309.84
2025-01-01 08:16:00.02 PST,1002.33+j329.451
2025-01-01 08:17:00.02 PST,946.667+j311.154
2025-01-01 08:18:00.02 PST,877.667+j288.475
2025-01-01 08:19:00.02 PST,810.333+j266.344
2025-01-01 08:20:00.02 PST,743+j244.212
2025-01-01 08:21:00.02 PST,674.333+j221.643
2025-01-01 08:22:00.02 PST,682.667+j224.382
2025-01-01 08:23:00.02 PST,686+j225.477
2025-01-01 08:24:00.02 PST,707+j232.38
2025-01-01 08:25:00.02 PST,725.333+j238.405
2025-01-01 08:26:00.02 PST,739.667+j243.117
2025-01-01 08:27:00.02 PST,708.333+j232.818
2025-01-01 08:28:00.02 PST,681+j223.834
2025-01-01 08:29:00.02 PST,652+j214.302
2025-01-01 08:30:00.02 PST,639+j210.029
2025-01-01 08:31:00.02 PST,609.333+j200.278
2025-01-01 08:32:00.02 PST,656+j215.617
2025-01-01 08:33:00.02 PST,713.333+j234.461
2025-01-01 08:34:00.02 PST,759.333+j249.581
2025-01-01 08:35:00.02 PST,810.667+j266.453
2025-01-01 08:36:00.02 PST,862+j283.326
2025-01-01 08:37:00.02 PST,841.333+j276.533
2025-01-01 08:38:00.02 PST,821+j269.85
2025-01-01 08:39:00.02 PST,801+j263.276
