#timestamp,constant_power_B
2025-01-01 06:39:00.02 PST,1737.33+j571.034
2025-01-01 06:40:00.02 PST,1772.67+j582.647
2025-01-01 06:41:00.02 PST,1775.33+j583.524
2025-01-01 06:42:00.02 PST,1791.33+j588.783
2025-01-01 06:43:00.02 PST,1837.33+j603.902
2025-01-01 06:44:00.02 PST,1876.67+j616.831
2025-01-01 06:45:00.02 PST,1950+j640.934
2025-01-01 06:46:00.02 PST,2310+j759.26
2025-01-01 06:47:00.02 PST,2076.67+j682.567
2025-01-01 06:48:00.02 PST,2183.33+j717.627
2025-01-01 06:49:00.02 PST,2206.67+j725.296
2025-01-01 06:50:00.02 PST,2269.33+j745.894
2025-01-01 06:51:00.02 PST,2324.67+j764.081
2025-01-01 06:52:00.02 PST,2366.67+j777.886
2025-01-01 06:53:00.02 PST,2405.33+j790.595
2025-01-01 06:54:00.02 PST,2407.33+j791.252
2025-01-01 06:55:00.02 PST,2486.67+j817.328
2025-01-01 06:56:00.02 PST,2636.67+j866.631
2025-01-01 06:57:00.02 PST,2743.33+j901.69
2025-01-01 06:58:00.02 PST,2906.67+j955.375
2025-01-01 06:59:00.02 PST,3055+j1004.13
2025-01-01 07:00:00.02 PST,3206.67+j1053.98
2025-01-01 07:01:00.02 PST,3157+j1037.66
2025-01-01 07:02:00.02 PST,3120.67+j1025.71
2025-01-01 07:03:00.02 PST,3119.33+j1025.27
2025-01-01 07:04:00.02 PST,3084.67+j1013.88
2025-01-01 07:05:00.02 PST,3060+j1005.77
2025-01-01 07:06:00.02 PST,3077.22+j1011.43
2025-01-01 07:07:00.02 PST,3054.44+j1003.95
2025-01-01 07:08:00.02 PST,3118.33+j1024.95
2025-01-01 07:09:00.02 PST,3085.56+j1014.17
2025-01-01 07:10:00.02 PST,3087.44+j1014.79
2025-01-01 07:11:00.02 PST,2962.67+j973.782
2025-01-01 07:12:00.02 PST,2790+j917.029
2025-01-01 07:13:00.02 PST,2524+j829.599
2025-01-01 07:14:00.02 PST,2324.67+j764.081
2025-01-01 07:15:00.02 PST,2380.67+j782.487
2025-01-01 07:16:00.02 PST,2376.67+j781.173
2025-01-01 07:17:00.02 PST,2370+j778.981
2025-01-01 07:18:00.02 PST,2383.33+j783.364
2025-01-01 07:19:00.02 PST,2403.33+j789.937
2025-01-01 07:20:00.02 PST,2413.33+j793.224
2025-01-01 07:21:00.02 PST,2410+j792.129
2025-01-01 07:22:00.02 PST,2170+j713.245
2025-01-01 07:23:00.02 PST,2163.33+j711.053
2025-01-01 07:24:00.02 PST,2160+j709.958
2025-01-01 07:25:00.02 PST,2156.67+j708.862
2025-01-01 07:26:00.02 PST,2140+j703.384
2025-01-01 07:27:00.02 PST,2156.67+j708.862
2025-01-01 07:28:00.02 PST,2166.67+j712.149
2025-01-01 07:29:00.02 PST,2143.33+j704.479
2025-01-01 07:30:00.02 PST,2123.33+j697.906
2025-01-01 07:31:00.02 PST,2113.33+j694.619
2025-01-01 07:32:00.02 PST,2382.67+j783.145
2025-01-01 07:33:00.02 PST,2642+j868.383
2025-01-01 07:34:00.02 PST,2931.33+j963.483
2025-01-01 07:35:00.02 PST,3194+j1049.82
2025-01-01 07:36:00.02 PST,3443.33+j1131.77
2025-01-01 07:37:00.02 PST,3303.33+j1085.75
2025-01-01 07:38:00.02 PST,3163.33+j1039.74
2025-01-01 07:39:00.02 PST,3010+j989.339
2025-01-01 07:40:00.02 PST,2854+j938.064
2025-01-01 07:41:00.02 PST,2714.67+j892.268
2025-01-01 07:42:00.02 PST,2935.33+j964.797
2025-01-01 07:43:00.02 PST,3039.33+j998.98
2025-01-01 07:44:00.02 PST,3240+j1064.94
2025-01-01 07:45:00.02 PST,3456+j1135.93
2025-01-01 07:46:00.02 PST,3638.67+j1195.97
2025-01-01 07:47:00.02 PST,3418+j1123.44
2025-01-01 07:48:00.02 PST,3177.33+j1044.34
2025-01-01 07:49:00.02 PST,2936.67+j965.236
2025-01-01 07:50:00.02 PST,2697.33+j886.57
