#timestamp,constant_power_C
2025-01-01 08:05:00.02 PST,306.667+j100.797
2025-01-01 08:06:00.02 PST,312.333+j102.659
2025-01-01 08:07:00.02 PST,318+j104.522
2025-01-01 08:08:00.02 PST,318.667+j104.741
2025-01-01 08:09:00.02 PST,319.333+j104.96
2025-01-01 08:10:00.02 PST,320+j105.179
2025-01-01 08:11:00.02 PST,324+j106.494
2025-01-01 08:12:00.02 PST,328+j107.808
2025-01-01 08:13:00.02 PST,332+j109.123
2025-01-01 08:14:00.02 PST,336+j110.438
2025-01-01 08:15:00.02 PST,338+j111.095
2025-01-01 08:16:00.02 PST,331.333+j108.904
2025-01-01 08:17:00.02 PST,324.667+j106.713
2025-01-01 08:18:00.02 PST,318+j104.522
2025-01-01 08:19:00.02 PST,306+j100.577
2025-01-01 08:20:00.02 PST,296+j97.29
2025-01-01 08:21:00.02 PST,291.333+j95.757
2025-01-01 08:22:00.02 PST,286.667+j94.223
2025-01-01 08:23:00.02 PST,282+j92.689
2025-01-01 08:24:00.02 PST,282.667+j92.908
2025-01-01 08:25:00.02 PST,283.333+j93.127
2025-01-01 08:26:00.02 PST,283.333+j93.127
2025-01-01 08:27:00.02 PST,283.333+j93.127
2025-01-01 08:28:00.02 PST,283.333+j93.127
2025-01-01 08:29:00.02 PST,277.333+j91.155
2025-01-01 08:30:00.02 PST,271.333+j89.183
2025-01-01 08:31:00.02 PST,264.667+j86.992
2025-01-01 08:32:00.02 PST,258+j84.8
2025-01-01 08:33:00.02 PST,251.333+j82.609
2025-01-01 08:34:00.02 PST,258+j84.8
2025-01-01 08:35:00.02 PST,264.667+j86.992
2025-01-01 08:36:00.02 PST,267.333+j87.868
2025-01-01 08:37:00.02 PST,270+j88.745
2025-01-01 08:38:00.02 PST,272.667+j89.621
2025-01-01 08:39:00.02 PST,267.333+j87.868
2025-01-01 08:40:00.02 PST,262+j86.115
2025-01-01 08:41:00.02 PST,261.333+j85.896
2025-01-01 08:42:00.02 PST,260.667+j85.677
2025-01-01 08:43:00.02 PST,260+j85.458
2025-01-01 08:44:00.02 PST,259.333+j85.239
2025-01-01 08:45:00.02 PST,258.667+j85.02
2025-01-01 08:46:00.02 PST,257.333+j84.581
